CustomerId,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Cluster
1366004,135,3,247.0,4,1,4,414,9.0,Can't Lose Them,1
1366327,307,6,414.0,3,1,4,314,8.0,Champions,1
1366542,338,3,433.0,3,1,4,314,8.0,Champions,1
1367839,404,4,172.0,2,1,4,214,7.0,Loyal,1
1368601,70,2,177.0,4,1,4,414,9.0,Can't Lose Them,1
1368933,309,2,137.0,3,1,4,314,8.0,Champions,1
1372756,404,3,170.0,2,1,4,214,7.0,Loyal,1
1372913,55,4,91.0,4,1,3,413,8.0,Champions,1
1372927,281,3,130.0,3,1,4,314,8.0,Champions,1
1372930,9,7,463.0,4,1,4,414,9.0,Can't Lose Them,1
1373079,48,6,287.0,4,1,4,414,9.0,Can't Lose Them,1
1373124,345,3,272.0,3,1,4,314,8.0,Champions,1
1373230,13,13,671.0,4,1,4,414,9.0,Can't Lose Them,1
1373414,390,3,247.0,2,1,4,214,7.0,Loyal,1
1373521,201,5,202.9,3,1,4,314,8.0,Champions,1
1373962,183,2,85.0,4,1,3,413,8.0,Champions,1
1374020,2,5,513.0,4,1,4,414,9.0,Can't Lose Them,1
1374399,295,2,101.0,3,1,3,313,7.0,Loyal,1
1374524,190,2,114.0,3,1,3,313,7.0,Loyal,1
1375019,180,3,193.0,4,1,4,414,9.0,Can't Lose Them,1
1375095,215,2,174.0,3,1,4,314,8.0,Champions,1
1375339,24,5,88.0,4,1,3,413,8.0,Champions,1
1375972,76,2,248.0,4,1,4,414,9.0,Can't Lose Them,1
1377082,477,5,246.0,2,1,4,214,7.0,Loyal,1
1377088,36,6,129.0,4,1,3,413,8.0,Champions,1
1377183,351,3,59.0,3,1,2,312,6.0,Potential,1
1377308,180,7,286.5,4,1,4,414,9.0,Can't Lose Them,1
1377356,37,12,659.5,4,1,4,414,9.0,Can't Lose Them,1
1377991,311,2,156.5,3,1,4,314,8.0,Champions,1
1378253,112,2,139.0,4,1,4,414,9.0,Can't Lose Them,1
1380132,458,4,263.5,2,1,4,214,7.0,Loyal,1
1380411,2,8,306.95,4,1,4,414,9.0,Can't Lose Them,1
1380422,112,3,66.0,4,1,3,413,8.0,Champions,1
1380446,228,3,167.5,3,1,4,314,8.0,Champions,1
1380467,161,5,313.0,4,1,4,414,9.0,Can't Lose Them,1
1380492,72,3,215.5,4,1,4,414,9.0,Can't Lose Them,1
1380544,272,3,456.0,3,1,4,314,8.0,Champions,1
1380556,100,9,706.9,4,1,4,414,9.0,Can't Lose Them,1
1380952,384,2,168.0,2,1,4,214,7.0,Loyal,1
1381019,182,2,89.0,4,1,3,413,8.0,Champions,1
1381069,13,8,643.0,4,1,4,414,9.0,Can't Lose Them,1
1382116,310,3,95.5,3,1,3,313,7.0,Loyal,1
1382296,149,4,383.9,4,1,4,414,9.0,Can't Lose Them,1
1382854,153,15,505.99,4,2,4,424,10.0,Can't Lose Them,1
1383108,137,4,115.0,4,1,3,413,8.0,Champions,1
1383347,231,6,240.0,3,1,4,314,8.0,Champions,1
1383980,46,4,343.0,4,1,4,414,9.0,Can't Lose Them,1
1386455,565,2,190.0,1,1,4,114,6.0,Potential,1
1387496,81,3,106.0,4,1,3,413,8.0,Champions,1
1387561,111,6,152.0,4,1,4,414,9.0,Can't Lose Them,1
1387614,44,2,149.0,4,1,4,414,9.0,Can't Lose Them,1
1387759,26,5,353.49,4,1,4,414,9.0,Can't Lose Them,1
1388388,339,5,235.0,3,1,4,314,8.0,Champions,1
1389386,269,5,977.0,3,1,4,314,8.0,Champions,1
1389660,20,13,999.0,4,1,4,414,9.0,Can't Lose Them,1
1389774,454,2,315.0,2,1,4,214,7.0,Loyal,1
1390203,539,3,193.0,2,1,4,214,7.0,Loyal,1
1392091,28,2,272.0,4,1,4,414,9.0,Can't Lose Them,1
1392135,12,16,987.95,4,2,4,424,10.0,Can't Lose Them,1
1392148,538,2,178.0,2,1,4,214,7.0,Loyal,1
1392220,132,8,406.5,4,1,4,414,9.0,Can't Lose Them,1
1392310,175,9,519.99,4,1,4,414,9.0,Can't Lose Them,1
1392406,303,2,288.0,3,1,4,314,8.0,Champions,1
1392455,226,2,113.0,3,1,3,313,7.0,Loyal,1
1392557,248,5,479.0,3,1,4,314,8.0,Champions,1
1392695,34,6,556.0,4,1,4,414,9.0,Can't Lose Them,1
1393185,134,5,185.94,4,1,4,414,9.0,Can't Lose Them,1
1393593,150,5,143.0,4,1,4,414,9.0,Can't Lose Them,1
1394244,583,3,122.0,1,1,3,113,5.0,Promising,1
1394647,204,3,116.0,3,1,3,313,7.0,Loyal,1
1394857,1,9,362.0,4,1,4,414,9.0,Can't Lose Them,1
1394929,281,2,240.0,3,1,4,314,8.0,Champions,1
1395758,212,4,215.0,3,1,4,314,8.0,Champions,1
1395760,367,5,562.0,2,1,4,214,7.0,Loyal,1
1396346,217,4,253.0,3,1,4,314,8.0,Champions,1
1396619,3,5,436.0,4,1,4,414,9.0,Can't Lose Them,1
1396764,340,3,191.5,3,1,4,314,8.0,Champions,1
1396990,54,5,355.0,4,1,4,414,9.0,Can't Lose Them,1
1397457,143,3,115.5,4,1,3,413,8.0,Champions,1
1397829,13,4,118.0,4,1,3,413,8.0,Champions,1
1398885,121,2,115.0,4,1,3,413,8.0,Champions,1
1398938,86,7,327.0,4,1,4,414,9.0,Can't Lose Them,1
1399054,163,4,277.0,4,1,4,414,9.0,Can't Lose Them,1
1399120,204,2,216.0,3,1,4,314,8.0,Champions,1
1399137,274,2,208.0,3,1,4,314,8.0,Champions,1
1399180,279,3,213.0,3,1,4,314,8.0,Champions,1
1399186,215,4,339.8,3,1,4,314,8.0,Champions,1
1399211,13,3,138.85000000000002,4,1,4,414,9.0,Can't Lose Them,1
1399355,20,5,284.0,4,1,4,414,9.0,Can't Lose Them,1
1399420,19,4,370.0,4,1,4,414,9.0,Can't Lose Them,1
1399508,216,3,57.0,3,1,2,312,6.0,Potential,1
1399853,163,5,425.0,4,1,4,414,9.0,Can't Lose Them,1
1400070,192,7,291.95,3,1,4,314,8.0,Champions,1
1400094,225,9,484.0,3,1,4,314,8.0,Champions,1
1400104,43,3,178.0,4,1,4,414,9.0,Can't Lose Them,1
1400487,149,2,518.0,4,1,4,414,9.0,Can't Lose Them,1
1400534,331,5,604.0,3,1,4,314,8.0,Champions,1
1400612,408,4,371.0,2,1,4,214,7.0,Loyal,1
1400689,279,7,488.95,3,1,4,314,8.0,Champions,1
1400721,374,4,133.0,2,1,4,214,7.0,Loyal,1
1400910,277,8,313.5,3,1,4,314,8.0,Champions,1
1402094,342,4,327.0,3,1,4,314,8.0,Champions,1
1402110,8,4,128.75,4,1,3,413,8.0,Champions,1
1402179,71,8,646.0,4,1,4,414,9.0,Can't Lose Them,1
1402419,29,5,273.5,4,1,4,414,9.0,Can't Lose Them,1
1402468,9,6,267.94,4,1,4,414,9.0,Can't Lose Them,1
1402543,196,3,89.95,3,1,3,313,7.0,Loyal,1
1402571,85,2,780.0,4,1,4,414,9.0,Can't Lose Them,1
1402864,145,2,224.0,4,1,4,414,9.0,Can't Lose Them,1
1403129,93,3,95.5,4,1,3,413,8.0,Champions,1
1403158,64,4,199.0,4,1,4,414,9.0,Can't Lose Them,1
1403272,135,4,114.0,4,1,3,413,8.0,Champions,1
1403331,171,3,86.0,4,1,3,413,8.0,Champions,1
1403595,223,5,143.0,3,1,4,314,8.0,Champions,1
1403802,19,9,982.0,4,1,4,414,9.0,Can't Lose Them,1
1403816,190,9,545.5,3,1,4,314,8.0,Champions,1
1404012,258,2,288.0,3,1,4,314,8.0,Champions,1
1404031,20,10,307.95,4,1,4,414,9.0,Can't Lose Them,1
1404277,213,2,179.0,3,1,4,314,8.0,Champions,1
1405146,199,3,306.0,3,1,4,314,8.0,Champions,1
1405382,36,4,852.0,4,1,4,414,9.0,Can't Lose Them,1
1405466,204,4,507.0,3,1,4,314,8.0,Champions,1
1405649,467,2,167.0,2,1,4,214,7.0,Loyal,1
1405690,479,4,245.0,2,1,4,214,7.0,Loyal,1
1405765,126,9,455.0,4,1,4,414,9.0,Can't Lose Them,1
1405770,111,2,119.0,4,1,3,413,8.0,Champions,1
1405920,26,9,926.9,4,1,4,414,9.0,Can't Lose Them,1
1406042,273,2,214.0,3,1,4,314,8.0,Champions,1
1406054,212,2,158.0,3,1,4,314,8.0,Champions,1
1406117,143,4,182.0,4,1,4,414,9.0,Can't Lose Them,1
1406162,43,5,623.0,4,1,4,414,9.0,Can't Lose Them,1
1406656,33,4,198.9,4,1,4,414,9.0,Can't Lose Them,1
1406956,52,3,169.0,4,1,4,414,9.0,Can't Lose Them,1
1407034,76,3,79.0,4,1,3,413,8.0,Champions,1
1407107,251,2,238.0,3,1,4,314,8.0,Champions,1
1407298,82,5,487.0,4,1,4,414,9.0,Can't Lose Them,1
1407316,14,4,88.0,4,1,3,413,8.0,Champions,1
1407410,223,3,186.0,3,1,4,314,8.0,Champions,1
1407573,111,3,125.0,4,1,3,413,8.0,Champions,1
1407654,86,10,446.5,4,1,4,414,9.0,Can't Lose Them,1
1407820,182,4,388.0,4,1,4,414,9.0,Can't Lose Them,1
1407924,70,2,116.5,4,1,3,413,8.0,Champions,1
1407948,567,2,217.0,1,1,4,114,6.0,Potential,1
1407962,64,8,299.0,4,1,4,414,9.0,Can't Lose Them,1
1408282,443,3,218.0,2,1,4,214,7.0,Loyal,1
1408917,18,7,179.0,4,1,4,414,9.0,Can't Lose Them,1
1409809,484,2,188.0,2,1,4,214,7.0,Loyal,1
1409854,263,2,107.0,3,1,3,313,7.0,Loyal,1
1409936,4,5,104.5,4,1,3,413,8.0,Champions,1
1409955,415,2,167.0,2,1,4,214,7.0,Loyal,1
1410060,45,4,463.0,4,1,4,414,9.0,Can't Lose Them,1
1410228,216,2,148.95,3,1,4,314,8.0,Champions,1
1410255,504,2,278.0,2,1,4,214,7.0,Loyal,1
1410285,24,7,1165.0,4,1,4,414,9.0,Can't Lose Them,1
1410621,12,4,173.0,4,1,4,414,9.0,Can't Lose Them,1
1410860,493,4,183.0,2,1,4,214,7.0,Loyal,1
1411225,146,4,394.0,4,1,4,414,9.0,Can't Lose Them,1
1411411,240,2,403.0,3,1,4,314,8.0,Champions,1
1411476,41,5,326.0,4,1,4,414,9.0,Can't Lose Them,1
1412282,379,2,114.0,2,1,3,213,6.0,Potential,1
1412869,87,5,315.0,4,1,4,414,9.0,Can't Lose Them,1
1412877,46,4,153.99,4,1,4,414,9.0,Can't Lose Them,1
1412922,13,7,252.45,4,1,4,414,9.0,Can't Lose Them,1
1412976,75,5,225.0,4,1,4,414,9.0,Can't Lose Them,1
1413156,112,8,200.0,4,1,4,414,9.0,Can't Lose Them,1
1413311,146,2,233.0,4,1,4,414,9.0,Can't Lose Them,1
1413818,147,2,164.0,4,1,4,414,9.0,Can't Lose Them,1
1414148,272,3,45.900000000000006,3,1,2,312,6.0,Potential,1
1414300,36,3,153.0,4,1,4,414,9.0,Can't Lose Them,1
1414410,592,3,131.0,1,1,4,114,6.0,Potential,1
1414460,264,2,159.0,3,1,4,314,8.0,Champions,1
1414727,173,3,58.0,4,1,2,412,7.0,Loyal,1
1414968,13,4,234.95,4,1,4,414,9.0,Can't Lose Them,1
1415093,439,3,114.0,2,1,3,213,6.0,Potential,1
1415637,279,2,264.0,3,1,4,314,8.0,Champions,1
1415741,488,4,91.0,2,1,3,213,6.0,Potential,1
1415814,28,5,311.0,4,1,4,414,9.0,Can't Lose Them,1
1416738,56,2,158.9,4,1,4,414,9.0,Can't Lose Them,1
1416752,191,2,138.0,3,1,4,314,8.0,Champions,1
1416786,99,6,525.0,4,1,4,414,9.0,Can't Lose Them,1
1417233,206,4,39.0,3,1,2,312,6.0,Potential,1
1417365,201,7,281.0,3,1,4,314,8.0,Champions,1
1418034,150,4,258.0,4,1,4,414,9.0,Can't Lose Them,1
1418120,404,4,300.0,2,1,4,214,7.0,Loyal,1
1418143,683,2,325.0,1,1,4,114,6.0,Potential,1
1418171,165,2,225.0,4,1,4,414,9.0,Can't Lose Them,1
1418744,12,11,298.85,4,1,4,414,9.0,Can't Lose Them,1
1419707,226,2,177.0,3,1,4,314,8.0,Champions,1
1419741,166,5,228.95,4,1,4,414,9.0,Can't Lose Them,1
1419942,94,7,268.0,4,1,4,414,9.0,Can't Lose Them,1
1419943,11,7,276.9,4,1,4,414,9.0,Can't Lose Them,1
1420044,52,2,160.0,4,1,4,414,9.0,Can't Lose Them,1
1420082,366,3,128.0,2,1,3,213,6.0,Potential,1
1420146,98,3,110.5,4,1,3,413,8.0,Champions,1
1420202,386,2,156.5,2,1,4,214,7.0,Loyal,1
1421398,302,2,267.0,3,1,4,314,8.0,Champions,1
1421572,281,4,127.0,3,1,3,313,7.0,Loyal,1
1421590,276,3,143.0,3,1,4,314,8.0,Champions,1
1421595,37,6,105.5,4,1,3,413,8.0,Champions,1
1421597,164,3,56.900000000000006,4,1,2,412,7.0,Loyal,1
1421598,552,2,148.0,1,1,4,114,6.0,Potential,1
1421725,85,2,108.0,4,1,3,413,8.0,Champions,1
1421879,21,5,239.0,4,1,4,414,9.0,Can't Lose Them,1
1421887,112,2,105.0,4,1,3,413,8.0,Champions,1
1421922,393,3,64.0,2,1,2,212,5.0,Promising,1
1421976,167,3,156.0,4,1,4,414,9.0,Can't Lose Them,1
1421988,231,2,324.0,3,1,4,314,8.0,Champions,1
1422004,199,10,656.0,3,1,4,314,8.0,Champions,1
1422057,471,3,488.0,2,1,4,214,7.0,Loyal,1
1422115,247,4,212.95,3,1,4,314,8.0,Champions,1
1422122,103,4,144.0,4,1,4,414,9.0,Can't Lose Them,1
1422185,294,3,128.0,3,1,3,313,7.0,Loyal,1
1422198,245,8,446.99,3,1,4,314,8.0,Champions,1
1422228,306,2,318.0,3,1,4,314,8.0,Champions,1
1422249,58,4,336.0,4,1,4,414,9.0,Can't Lose Them,1
1422329,75,4,445.0,4,1,4,414,9.0,Can't Lose Them,1
1422398,136,4,228.0,4,1,4,414,9.0,Can't Lose Them,1
1422418,13,6,288.9,4,1,4,414,9.0,Can't Lose Them,1
1422825,21,9,475.0,4,1,4,414,9.0,Can't Lose Them,1
1422875,64,2,118.0,4,1,3,413,8.0,Champions,1
1422929,227,2,377.0,3,1,4,314,8.0,Champions,1
1422965,512,2,198.0,2,1,4,214,7.0,Loyal,1
1422974,10,6,82.0,4,1,3,413,8.0,Champions,1
1423007,51,9,248.95,4,1,4,414,9.0,Can't Lose Them,1
1423036,35,8,399.0,4,1,4,414,9.0,Can't Lose Them,1
1423126,419,2,534.0,2,1,4,214,7.0,Loyal,1
1423211,568,2,193.0,1,1,4,114,6.0,Potential,1
1423257,81,2,104.0,4,1,3,413,8.0,Champions,1
1423270,82,2,129.0,4,1,3,413,8.0,Champions,1
1423356,120,2,144.0,4,1,4,414,9.0,Can't Lose Them,1
1423415,190,7,273.0,3,1,4,314,8.0,Champions,1
1423499,62,2,139.0,4,1,4,414,9.0,Can't Lose Them,1
1423526,33,9,919.0,4,1,4,414,9.0,Can't Lose Them,1
1423576,148,14,644.0,4,2,4,424,10.0,Can't Lose Them,1
1423630,159,8,259.99,4,1,4,414,9.0,Can't Lose Them,1
1423890,155,5,159.0,4,1,4,414,9.0,Can't Lose Them,1
1423952,295,3,134.0,3,1,4,314,8.0,Champions,1
1424985,180,7,249.0,4,1,4,414,9.0,Can't Lose Them,1
1425065,109,4,98.0,4,1,3,413,8.0,Champions,1
1425113,308,2,168.0,3,1,4,314,8.0,Champions,1
1425211,244,2,91.5,3,1,3,313,7.0,Loyal,1
1425249,619,3,125.0,1,1,3,113,5.0,Promising,1
1425335,128,2,195.0,4,1,4,414,9.0,Can't Lose Them,1
1425357,219,2,142.0,3,1,4,314,8.0,Champions,1
1425421,346,4,381.0,3,1,4,314,8.0,Champions,1
1425594,18,6,175.95,4,1,4,414,9.0,Can't Lose Them,1
1425978,420,2,226.0,2,1,4,214,7.0,Loyal,1
1426660,346,5,265.5,3,1,4,314,8.0,Champions,1
1426833,147,3,326.0,4,1,4,414,9.0,Can't Lose Them,1
1426910,423,2,154.0,2,1,4,214,7.0,Loyal,1
1426983,63,2,412.0,4,1,4,414,9.0,Can't Lose Them,1
1427140,157,3,40.0,4,1,2,412,7.0,Loyal,1
1427295,117,6,389.0,4,1,4,414,9.0,Can't Lose Them,1
1428211,22,2,250.0,4,1,4,414,9.0,Can't Lose Them,1
1428405,307,2,154.0,3,1,4,314,8.0,Champions,1
1428434,127,2,104.0,4,1,3,413,8.0,Champions,1
1428482,286,4,207.0,3,1,4,314,8.0,Champions,1
1428488,139,2,253.0,4,1,4,414,9.0,Can't Lose Them,1
1428561,141,4,18.5,4,1,1,411,6.0,Potential,1
1428599,475,4,330.75,2,1,4,214,7.0,Loyal,1
1428913,240,3,317.0,3,1,4,314,8.0,Champions,1
1429074,473,3,109.0,2,1,3,213,6.0,Potential,1
1430452,109,3,232.0,4,1,4,414,9.0,Can't Lose Them,1
1431200,27,7,295.0,4,1,4,414,9.0,Can't Lose Them,1
1431630,16,3,376.0,4,1,4,414,9.0,Can't Lose Them,1
1431680,176,4,198.0,4,1,4,414,9.0,Can't Lose Them,1
1431698,69,3,143.0,4,1,4,414,9.0,Can't Lose Them,1
1431728,12,4,91.95,4,1,3,413,8.0,Champions,1
1432137,133,8,246.95,4,1,4,414,9.0,Can't Lose Them,1
1432283,122,2,110.0,4,1,3,413,8.0,Champions,1
1433002,20,3,186.0,4,1,4,414,9.0,Can't Lose Them,1
1433041,80,2,256.0,4,1,4,414,9.0,Can't Lose Them,1
1433150,219,2,416.0,3,1,4,314,8.0,Champions,1
1433528,10,3,266.0,4,1,4,414,9.0,Can't Lose Them,1
1433657,62,5,168.0,4,1,4,414,9.0,Can't Lose Them,1
1433705,143,3,174.0,4,1,4,414,9.0,Can't Lose Them,1
1433757,242,2,104.0,3,1,3,313,7.0,Loyal,1
1433778,342,4,625.0,3,1,4,314,8.0,Champions,1
1434269,225,4,182.0,3,1,4,314,8.0,Champions,1
1434282,408,2,109.0,2,1,3,213,6.0,Potential,1
1434403,313,2,99.0,3,1,3,313,7.0,Loyal,1
1434411,450,3,79.0,2,1,3,213,6.0,Potential,1
1434461,49,3,98.99000000000001,4,1,3,413,8.0,Champions,1
1434477,88,5,237.0,4,1,4,414,9.0,Can't Lose Them,1
1434503,263,3,40.0,3,1,2,312,6.0,Potential,1
1434513,243,4,232.0,3,1,4,314,8.0,Champions,1
1434527,376,3,54.94,2,1,2,212,5.0,Promising,1
1434529,9,9,489.0,4,1,4,414,9.0,Can't Lose Them,1
1434573,341,4,166.0,3,1,4,314,8.0,Champions,1
1434592,205,3,289.0,3,1,4,314,8.0,Champions,1
1434643,256,3,146.0,3,1,4,314,8.0,Champions,1
1434729,204,4,456.5,3,1,4,314,8.0,Champions,1
1434837,437,5,175.0,2,1,4,214,7.0,Loyal,1
1434866,189,1,378.0,3,1,4,314,8.0,Champions,1
1435055,423,4,389.0,2,1,4,214,7.0,Loyal,1
1435261,110,2,157.0,4,1,4,414,9.0,Can't Lose Them,1
1435364,142,2,78.0,4,1,3,413,8.0,Champions,1
1435417,90,4,324.0,4,1,4,414,9.0,Can't Lose Them,1
1435503,92,6,166.0,4,1,4,414,9.0,Can't Lose Them,1
1435578,2,5,289.0,4,1,4,414,9.0,Can't Lose Them,1
1435689,148,3,146.4,4,1,4,414,9.0,Can't Lose Them,1
1435835,18,4,175.0,4,1,4,414,9.0,Can't Lose Them,1
1435949,231,3,275.0,3,1,4,314,8.0,Champions,1
1436165,113,2,207.0,4,1,4,414,9.0,Can't Lose Them,1
1436509,59,12,466.0,4,1,4,414,9.0,Can't Lose Them,1
1437051,199,6,307.8,3,1,4,314,8.0,Champions,1
1437075,399,2,258.0,2,1,4,214,7.0,Loyal,1
1437133,10,5,624.0,4,1,4,414,9.0,Can't Lose Them,1
1437194,426,4,240.0,2,1,4,214,7.0,Loyal,1
1437222,429,2,156.0,2,1,4,214,7.0,Loyal,1
1437265,259,2,126.0,3,1,3,313,7.0,Loyal,1
1437348,225,3,87.0,3,1,3,313,7.0,Loyal,1
1437357,79,4,393.0,4,1,4,414,9.0,Can't Lose Them,1
1437369,542,3,123.0,2,1,3,213,6.0,Potential,1
1437378,166,2,307.0,4,1,4,414,9.0,Can't Lose Them,1
1437497,388,3,255.0,2,1,4,214,7.0,Loyal,1
1437503,232,3,169.95,3,1,4,314,8.0,Champions,1
1437560,49,3,120.0,4,1,3,413,8.0,Champions,1
1437587,27,5,308.0,4,1,4,414,9.0,Can't Lose Them,1
1437649,407,3,373.0,2,1,4,214,7.0,Loyal,1
1437651,377,3,227.0,2,1,4,214,7.0,Loyal,1
1437848,110,8,721.0,4,1,4,414,9.0,Can't Lose Them,1
1437884,230,6,309.0,3,1,4,314,8.0,Champions,1
1438013,406,2,152.5,2,1,4,214,7.0,Loyal,1
1438070,349,4,288.95,3,1,4,314,8.0,Champions,1
1438138,378,3,81.5,2,1,3,213,6.0,Potential,1
1438280,257,4,220.0,3,1,4,314,8.0,Champions,1
1438298,22,3,306.0,4,1,4,414,9.0,Can't Lose Them,1
1438341,527,7,44.0,2,1,2,212,5.0,Promising,1
1438375,41,8,294.0,4,1,4,414,9.0,Can't Lose Them,1
1438475,308,2,127.95,3,1,3,313,7.0,Loyal,1
1438547,371,3,104.95,2,1,3,213,6.0,Potential,1
1438564,62,3,406.0,4,1,4,414,9.0,Can't Lose Them,1
1438664,119,5,416.0,4,1,4,414,9.0,Can't Lose Them,1
1438889,421,4,241.0,2,1,4,214,7.0,Loyal,1
1438907,42,2,157.0,4,1,4,414,9.0,Can't Lose Them,1
1438935,435,2,127.0,2,1,3,213,6.0,Potential,1
1438989,17,3,144.0,4,1,4,414,9.0,Can't Lose Them,1
1439003,56,2,168.0,4,1,4,414,9.0,Can't Lose Them,1
1439048,374,2,184.0,2,1,4,214,7.0,Loyal,1
1439066,179,2,74.0,4,1,3,413,8.0,Champions,1
1439077,79,2,148.0,4,1,4,414,9.0,Can't Lose Them,1
1439119,230,3,132.0,3,1,4,314,8.0,Champions,1
1439242,325,2,127.0,3,1,3,313,7.0,Loyal,1
1439299,165,11,1633.9,4,1,4,414,9.0,Can't Lose Them,1
1439340,37,3,258.0,4,1,4,414,9.0,Can't Lose Them,1
1439345,428,2,117.0,2,1,3,213,6.0,Potential,1
1439371,226,2,318.0,3,1,4,314,8.0,Champions,1
1439429,242,3,108.0,3,1,3,313,7.0,Loyal,1
1439608,182,2,87.0,4,1,3,413,8.0,Champions,1
1439642,241,11,417.5,3,1,4,314,8.0,Champions,1
1439646,60,3,154.0,4,1,4,414,9.0,Can't Lose Them,1
1439733,296,3,222.0,3,1,4,314,8.0,Champions,1
1440689,49,3,117.0,4,1,3,413,8.0,Champions,1
1440737,376,1,598.0,2,1,4,214,7.0,Loyal,1
1440777,118,4,68.0,4,1,3,413,8.0,Champions,1
1440877,1,17,973.5,4,2,4,424,10.0,Can't Lose Them,1
1440899,39,5,61.0,4,1,2,412,7.0,Loyal,1
1441047,582,2,387.0,1,1,4,114,6.0,Potential,1
1441088,4,9,684.9,4,1,4,414,9.0,Can't Lose Them,1
1441133,13,3,219.95,4,1,4,414,9.0,Can't Lose Them,1
1441144,163,2,81.0,4,1,3,413,8.0,Champions,1
1441147,614,3,313.0,1,1,4,114,6.0,Potential,1
1441162,262,3,143.0,3,1,4,314,8.0,Champions,1
1441217,412,5,132.0,2,1,4,214,7.0,Loyal,1
1441237,303,2,188.0,3,1,4,314,8.0,Champions,1
1441241,60,2,150.0,4,1,4,414,9.0,Can't Lose Them,1
1441364,13,8,790.9,4,1,4,414,9.0,Can't Lose Them,1
1441628,281,5,54.0,3,1,2,312,6.0,Potential,1
1441921,72,2,228.0,4,1,4,414,9.0,Can't Lose Them,1
1441940,49,6,637.75,4,1,4,414,9.0,Can't Lose Them,1
1441984,281,2,134.0,3,1,4,314,8.0,Champions,1
1442246,326,3,397.0,3,1,4,314,8.0,Champions,1
1442251,87,4,146.9,4,1,4,414,9.0,Can't Lose Them,1
1442309,304,2,287.0,3,1,4,314,8.0,Champions,1
1442474,41,10,401.5,4,1,4,414,9.0,Can't Lose Them,1
1442495,14,4,236.0,4,1,4,414,9.0,Can't Lose Them,1
1442578,35,5,252.0,4,1,4,414,9.0,Can't Lose Them,1
1442585,169,2,247.0,4,1,4,414,9.0,Can't Lose Them,1
1442658,30,4,432.0,4,1,4,414,9.0,Can't Lose Them,1
1442699,61,2,256.0,4,1,4,414,9.0,Can't Lose Them,1
1442860,109,5,456.0,4,1,4,414,9.0,Can't Lose Them,1
1442870,41,4,258.8,4,1,4,414,9.0,Can't Lose Them,1
1442992,346,3,53.0,3,1,2,312,6.0,Potential,1
1443021,374,4,227.0,2,1,4,214,7.0,Loyal,1
1443071,155,5,264.99,4,1,4,414,9.0,Can't Lose Them,1
1444048,640,4,294.0,1,1,4,114,6.0,Potential,1
1444248,504,4,70.5,2,1,3,213,6.0,Potential,1
1444299,11,4,292.0,4,1,4,414,9.0,Can't Lose Them,1
1444319,212,3,168.85000000000002,3,1,4,314,8.0,Champions,1
1444385,381,7,504.0,2,1,4,214,7.0,Loyal,1
1444431,392,3,67.0,2,1,3,213,6.0,Potential,1
1444452,62,4,174.0,4,1,4,414,9.0,Can't Lose Them,1
1444550,33,3,114.0,4,1,3,413,8.0,Champions,1
1444653,119,3,37.0,4,1,2,412,7.0,Loyal,1
1444654,15,5,341.0,4,1,4,414,9.0,Can't Lose Them,1
1444693,396,3,93.0,2,1,3,213,6.0,Potential,1
1444726,89,3,204.0,4,1,4,414,9.0,Can't Lose Them,1
1444730,15,2,346.0,4,1,4,414,9.0,Can't Lose Them,1
1444830,125,3,385.0,4,1,4,414,9.0,Can't Lose Them,1
1444838,70,3,134.0,4,1,4,414,9.0,Can't Lose Them,1
1444847,8,3,387.0,4,1,4,414,9.0,Can't Lose Them,1
1444903,220,8,241.0,3,1,4,314,8.0,Champions,1
1444913,82,4,244.0,4,1,4,414,9.0,Can't Lose Them,1
1445312,62,2,158.0,4,1,4,414,9.0,Can't Lose Them,1
1445412,18,3,198.0,4,1,4,414,9.0,Can't Lose Them,1
1445424,581,2,178.0,1,1,4,114,6.0,Potential,1
1445520,60,8,743.5,4,1,4,414,9.0,Can't Lose Them,1
1445806,112,2,98.99000000000001,4,1,3,413,8.0,Champions,1
1445955,9,5,227.0,4,1,4,414,9.0,Can't Lose Them,1
1445981,16,8,286.8,4,1,4,414,9.0,Can't Lose Them,1
1446009,287,3,417.0,3,1,4,314,8.0,Champions,1
1446016,13,3,287.0,4,1,4,414,9.0,Can't Lose Them,1
1446061,168,2,94.0,4,1,3,413,8.0,Champions,1
1446088,313,2,356.0,3,1,4,314,8.0,Champions,1
1446489,45,4,335.0,4,1,4,414,9.0,Can't Lose Them,1
1446511,136,12,450.0,4,1,4,414,9.0,Can't Lose Them,1
1446535,506,6,390.0,2,1,4,214,7.0,Loyal,1
1446596,11,4,237.89999999999998,4,1,4,414,9.0,Can't Lose Them,1
1447877,143,5,328.0,4,1,4,414,9.0,Can't Lose Them,1
1447941,60,3,253.0,4,1,4,414,9.0,Can't Lose Them,1
1447952,3,15,1394.0,4,2,4,424,10.0,Can't Lose Them,1
1447973,34,3,87.0,4,1,3,413,8.0,Champions,1
1448012,275,3,69.0,3,1,3,313,7.0,Loyal,1
1448032,377,2,190.0,2,1,4,214,7.0,Loyal,1
1448065,37,2,164.0,4,1,4,414,9.0,Can't Lose Them,1
1448085,293,3,173.0,3,1,4,314,8.0,Champions,1
1448093,182,3,57.0,4,1,2,412,7.0,Loyal,1
1448109,67,3,213.0,4,1,4,414,9.0,Can't Lose Them,1
1448156,76,2,128.99,4,1,3,413,8.0,Champions,1
