CustomerId,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Cluster
1478074,20,6,521.0,4,1,4,414,9.0,Can't Lose Them,2
1478171,142,3,243.0,4,1,4,414,9.0,Can't Lose Them,2
1478353,90,4,191.0,4,1,4,414,9.0,Can't Lose Them,2
1478373,247,4,361.0,3,1,4,314,8.0,Champions,2
1478482,390,5,364.0,2,1,4,214,7.0,Loyal,2
1479315,567,3,142.0,1,1,4,114,6.0,Potential,2
1479360,38,3,311.0,4,1,4,414,9.0,Can't Lose Them,2
1479422,17,6,727.0,4,1,4,414,9.0,Can't Lose Them,2
1479541,13,4,556.0,4,1,4,414,9.0,Can't Lose Them,2
1479578,13,5,202.0,4,1,4,414,9.0,Can't Lose Them,2
1479589,42,6,236.0,4,1,4,414,9.0,Can't Lose Them,2
1479754,178,5,595.0,4,1,4,414,9.0,Can't Lose Them,2
1479767,22,3,229.0,4,1,4,414,9.0,Can't Lose Them,2
1479841,122,2,198.0,4,1,4,414,9.0,Can't Lose Them,2
1479986,106,10,972.0,4,1,4,414,9.0,Can't Lose Them,2
1480042,170,3,277.95,4,1,4,414,9.0,Can't Lose Them,2
1480123,159,3,195.0,4,1,4,414,9.0,Can't Lose Them,2
1480153,190,5,208.0,3,1,4,314,8.0,Champions,2
1480274,137,16,482.9,4,2,4,424,10.0,Can't Lose Them,2
1480519,66,3,43.95,4,1,2,412,7.0,Loyal,2
1480602,28,4,168.0,4,1,4,414,9.0,Can't Lose Them,2
1480827,19,9,921.0,4,1,4,414,9.0,Can't Lose Them,2
1481173,26,4,84.0,4,1,3,413,8.0,Champions,2
1481241,148,3,64.0,4,1,2,412,7.0,Loyal,2
1481312,427,3,200.0,2,1,4,214,7.0,Loyal,2
1481326,184,4,255.0,3,1,4,314,8.0,Champions,2
1481372,133,2,427.0,4,1,4,414,9.0,Can't Lose Them,2
1481890,34,3,328.5,4,1,4,414,9.0,Can't Lose Them,2
1482025,72,6,221.0,4,1,4,414,9.0,Can't Lose Them,2
1482188,36,5,267.9,4,1,4,414,9.0,Can't Lose Them,2
1483154,21,3,251.5,4,1,4,414,9.0,Can't Lose Them,2
1483308,13,8,283.0,4,1,4,414,9.0,Can't Lose Them,2
1483350,142,4,200.0,4,1,4,414,9.0,Can't Lose Them,2
1483381,126,4,371.0,4,1,4,414,9.0,Can't Lose Them,2
1483406,380,4,1224.0,2,1,4,214,7.0,Loyal,2
1483412,66,3,166.0,4,1,4,414,9.0,Can't Lose Them,2
1483447,244,14,567.5,3,2,4,324,9.0,Can't Lose Them,2
1483493,108,5,224.0,4,1,4,414,9.0,Can't Lose Them,2
1483650,12,4,474.0,4,1,4,414,9.0,Can't Lose Them,2
1483766,269,3,120.0,3,1,3,313,7.0,Loyal,2
1484057,21,12,380.95,4,1,4,414,9.0,Can't Lose Them,2
1484219,19,3,153.0,4,1,4,414,9.0,Can't Lose Them,2
1484451,13,6,392.0,4,1,4,414,9.0,Can't Lose Them,2
1484853,132,4,176.0,4,1,4,414,9.0,Can't Lose Them,2
1484997,214,3,162.0,3,1,4,314,8.0,Champions,2
1485241,342,4,124.99,3,1,3,313,7.0,Loyal,2
1485325,61,2,257.0,4,1,4,414,9.0,Can't Lose Them,2
1485469,32,7,409.0,4,1,4,414,9.0,Can't Lose Them,2
1485478,75,8,314.45,4,1,4,414,9.0,Can't Lose Them,2
1485519,420,5,183.99,2,1,4,214,7.0,Loyal,2
1485673,121,3,91.95,4,1,3,413,8.0,Champions,2
1485712,23,17,1149.5,4,2,4,424,10.0,Can't Lose Them,2
1485756,199,5,288.0,3,1,4,314,8.0,Champions,2
1485795,17,9,630.0,4,1,4,414,9.0,Can't Lose Them,2
1485918,268,3,143.0,3,1,4,314,8.0,Champions,2
1485921,16,15,911.0,4,2,4,424,10.0,Can't Lose Them,2
1487074,93,3,337.0,4,1,4,414,9.0,Can't Lose Them,2
1487089,52,6,386.0,4,1,4,414,9.0,Can't Lose Them,2
1487183,93,3,373.0,4,1,4,414,9.0,Can't Lose Them,2
1487204,266,3,88.0,3,1,3,313,7.0,Loyal,2
1487229,137,3,382.9,4,1,4,414,9.0,Can't Lose Them,2
1487242,46,7,931.99,4,1,4,414,9.0,Can't Lose Them,2
1487271,18,2,386.0,4,1,4,414,9.0,Can't Lose Them,2
1487525,15,4,764.0,4,1,4,414,9.0,Can't Lose Them,2
1487556,123,2,195.0,4,1,4,414,9.0,Can't Lose Them,2
1487575,228,3,60.0,3,1,2,312,6.0,Potential,2
1487759,159,5,250.0,4,1,4,414,9.0,Can't Lose Them,2
1487806,120,2,334.0,4,1,4,414,9.0,Can't Lose Them,2
1487902,1,7,317.99,4,1,4,414,9.0,Can't Lose Them,2
1487921,13,5,435.0,4,1,4,414,9.0,Can't Lose Them,2
1487989,17,9,382.84999999999997,4,1,4,414,9.0,Can't Lose Them,2
1488110,259,8,457.0,3,1,4,314,8.0,Champions,2
1488207,157,4,435.0,4,1,4,414,9.0,Can't Lose Them,2
1489029,414,5,138.0,2,1,4,214,7.0,Loyal,2
1489184,180,3,216.0,3,1,4,314,8.0,Champions,2
1490491,140,3,74.0,4,1,3,413,8.0,Champions,2
1490545,75,7,615.0,4,1,4,414,9.0,Can't Lose Them,2
1490547,13,7,750.0,4,1,4,414,9.0,Can't Lose Them,2
1490573,385,3,158.0,2,1,4,214,7.0,Loyal,2
1490574,99,3,126.0,4,1,3,413,8.0,Champions,2
1490578,136,4,416.0,4,1,4,414,9.0,Can't Lose Them,2
1490653,244,4,291.5,3,1,4,314,8.0,Champions,2
1491530,357,3,175.0,2,1,4,214,7.0,Loyal,2
1491574,261,3,59.75,3,1,2,312,6.0,Potential,2
1492075,161,3,82.5,4,1,3,413,8.0,Champions,2
1492119,257,3,162.99,3,1,4,314,8.0,Champions,2
1492333,348,6,257.0,3,1,4,314,8.0,Champions,2
1492867,275,6,160.0,3,1,4,314,8.0,Champions,2
1492930,342,3,147.5,3,1,4,314,8.0,Champions,2
1493082,603,4,172.5,1,1,4,114,6.0,Potential,2
1493536,38,5,170.0,4,1,4,414,9.0,Can't Lose Them,2
1493606,554,4,181.0,1,1,4,114,6.0,Potential,2
1493707,4,5,155.0,4,1,4,414,9.0,Can't Lose Them,2
1493714,11,3,297.0,4,1,4,414,9.0,Can't Lose Them,2
1493788,140,5,414.99,4,1,4,414,9.0,Can't Lose Them,2
1494315,12,4,256.0,4,1,4,414,9.0,Can't Lose Them,2
1494577,43,3,66.0,4,1,3,413,8.0,Champions,2
1494637,137,4,439.95,4,1,4,414,9.0,Can't Lose Them,2
1495026,81,4,181.0,4,1,4,414,9.0,Can't Lose Them,2
1496104,67,4,119.85000000000001,4,1,3,413,8.0,Champions,2
1496124,29,6,146.0,4,1,4,414,9.0,Can't Lose Them,2
1496170,353,4,154.95,3,1,4,314,8.0,Champions,2
1496212,180,4,191.0,3,1,4,314,8.0,Champions,2
1496314,178,3,147.0,4,1,4,414,9.0,Can't Lose Them,2
1496318,22,4,197.9,4,1,4,414,9.0,Can't Lose Them,2
1496385,21,5,645.0,4,1,4,414,9.0,Can't Lose Them,2
1496771,141,3,157.0,4,1,4,414,9.0,Can't Lose Them,2
1496893,48,6,174.0,4,1,4,414,9.0,Can't Lose Them,2
1497247,7,3,294.0,4,1,4,414,9.0,Can't Lose Them,2
1497398,138,4,96.0,4,1,3,413,8.0,Champions,2
1497808,81,7,121.0,4,1,3,413,8.0,Champions,2
1498178,23,3,135.0,4,1,4,414,9.0,Can't Lose Them,2
1499414,183,3,115.39,3,1,3,313,7.0,Loyal,2
1499509,124,3,229.0,4,1,4,414,9.0,Can't Lose Them,2
1499561,140,6,570.5,4,1,4,414,9.0,Can't Lose Them,2
1499589,42,3,63.0,4,1,2,412,7.0,Loyal,2
1499673,134,10,280.0,4,1,4,414,9.0,Can't Lose Them,2
1499709,139,3,117.0,4,1,3,413,8.0,Champions,2
1499749,203,3,455.0,3,1,4,314,8.0,Champions,2
1499750,279,3,209.0,3,1,4,314,8.0,Champions,2
1499944,358,5,234.0,2,1,4,214,7.0,Loyal,2
1499985,244,5,308.0,3,1,4,314,8.0,Champions,2
1500169,22,8,572.0,4,1,4,414,9.0,Can't Lose Them,2
1500341,139,3,99.9,4,1,3,413,8.0,Champions,2
1500428,95,5,134.0,4,1,4,414,9.0,Can't Lose Them,2
1500603,37,4,61.0,4,1,2,412,7.0,Loyal,2
1500658,22,6,403.0,4,1,4,414,9.0,Can't Lose Them,2
1500676,274,3,83.0,3,1,3,313,7.0,Loyal,2
1501026,57,5,246.0,4,1,4,414,9.0,Can't Lose Them,2
1501598,189,3,203.0,3,1,4,314,8.0,Champions,2
1502993,92,4,435.0,4,1,4,414,9.0,Can't Lose Them,2
1503096,238,5,283.0,3,1,4,314,8.0,Champions,2
1503116,97,2,197.0,4,1,4,414,9.0,Can't Lose Them,2
1503131,98,7,299.95,4,1,4,414,9.0,Can't Lose Them,2
1503133,194,4,190.0,3,1,4,314,8.0,Champions,2
1503298,191,5,201.0,3,1,4,314,8.0,Champions,2
1503342,220,5,113.99,3,1,3,313,7.0,Loyal,2
1503365,430,3,357.0,2,1,4,214,7.0,Loyal,2
1503421,145,2,178.0,4,1,4,414,9.0,Can't Lose Them,2
1503433,13,15,1051.0,4,2,4,424,10.0,Can't Lose Them,2
1503565,209,6,416.0,3,1,4,314,8.0,Champions,2
1503619,245,3,106.5,3,1,3,313,7.0,Loyal,2
1503696,98,4,277.0,4,1,4,414,9.0,Can't Lose Them,2
1503719,101,2,178.95,4,1,4,414,9.0,Can't Lose Them,2
1503844,129,3,99.0,4,1,3,413,8.0,Champions,2
1504562,49,3,304.0,4,1,4,414,9.0,Can't Lose Them,2
1504794,4,29,1373.89,4,3,4,434,11.0,Can't Lose Them,2
1504818,107,3,381.0,4,1,4,414,9.0,Can't Lose Them,2
1505278,129,3,105.0,4,1,3,413,8.0,Champions,2
1505331,64,2,427.0,4,1,4,414,9.0,Can't Lose Them,2
1505463,123,2,147.0,4,1,4,414,9.0,Can't Lose Them,2
1505469,204,4,140.0,3,1,4,314,8.0,Champions,2
1507523,123,3,215.0,4,1,4,414,9.0,Can't Lose Them,2
1507554,174,6,510.0,4,1,4,414,9.0,Can't Lose Them,2
1507570,144,5,236.0,4,1,4,414,9.0,Can't Lose Them,2
1507642,212,6,458.0,3,1,4,314,8.0,Champions,2
1507649,576,4,182.0,1,1,4,114,6.0,Potential,2
1507708,52,9,428.4,4,1,4,414,9.0,Can't Lose Them,2
1507835,115,2,227.0,4,1,4,414,9.0,Can't Lose Them,2
1507845,92,3,57.95,4,1,2,412,7.0,Loyal,2
1507846,181,2,275.0,3,1,4,314,8.0,Champions,2
1507847,29,3,102.0,4,1,3,413,8.0,Champions,2
1507871,392,3,124.0,2,1,3,213,6.0,Potential,2
1507930,25,4,153.0,4,1,4,414,9.0,Can't Lose Them,2
1508118,40,3,140.0,4,1,4,414,9.0,Can't Lose Them,2
1508121,25,3,277.0,4,1,4,414,9.0,Can't Lose Them,2
1508134,139,5,179.0,4,1,4,414,9.0,Can't Lose Them,2
1508140,151,3,231.95,4,1,4,414,9.0,Can't Lose Them,2
1508229,36,10,430.95,4,1,4,414,9.0,Can't Lose Them,2
1509049,198,11,737.0,3,1,4,314,8.0,Champions,2
1509581,12,9,271.0,4,1,4,414,9.0,Can't Lose Them,2
1509593,510,3,403.0,2,1,4,214,7.0,Loyal,2
1509643,287,5,94.0,3,1,3,313,7.0,Loyal,2
1509782,43,5,272.99,4,1,4,414,9.0,Can't Lose Them,2
1510474,17,13,489.84999999999997,4,2,4,424,10.0,Can't Lose Them,2
1511236,258,6,797.0,3,1,4,314,8.0,Champions,2
1511265,294,3,417.0,3,1,4,314,8.0,Champions,2
1511363,68,4,195.0,4,1,4,414,9.0,Can't Lose Them,2
1511405,113,6,445.5,4,1,4,414,9.0,Can't Lose Them,2
1511489,21,3,523.0,4,1,4,414,9.0,Can't Lose Them,2
1511499,24,6,147.0,4,1,4,414,9.0,Can't Lose Them,2
1511712,138,3,196.0,4,1,4,414,9.0,Can't Lose Them,2
1512059,145,4,266.0,4,1,4,414,9.0,Can't Lose Them,2
1513251,629,4,348.0,1,1,4,114,6.0,Potential,2
1513252,27,4,264.0,4,1,4,414,9.0,Can't Lose Them,2
1513303,15,3,223.0,4,1,4,414,9.0,Can't Lose Them,2
1513509,243,3,48.9,3,1,2,312,6.0,Potential,2
1513565,41,2,269.0,4,1,4,414,9.0,Can't Lose Them,2
1513598,69,3,228.0,4,1,4,414,9.0,Can't Lose Them,2
1513700,127,5,359.0,4,1,4,414,9.0,Can't Lose Them,2
1513760,31,3,188.0,4,1,4,414,9.0,Can't Lose Them,2
1513875,435,4,288.0,2,1,4,214,7.0,Loyal,2
1513909,393,7,233.0,2,1,4,214,7.0,Loyal,2
1514088,409,4,282.0,2,1,4,214,7.0,Loyal,2
1514277,20,3,132.0,4,1,4,414,9.0,Can't Lose Them,2
1514451,80,2,132.0,4,1,4,414,9.0,Can't Lose Them,2
1515125,103,3,117.9,4,1,3,413,8.0,Champions,2
1515275,381,3,228.0,2,1,4,214,7.0,Loyal,2
1515416,315,4,334.0,3,1,4,314,8.0,Champions,2
1515476,199,3,189.0,3,1,4,314,8.0,Champions,2
1515651,129,2,232.0,4,1,4,414,9.0,Can't Lose Them,2
1516242,49,7,340.0,4,1,4,414,9.0,Can't Lose Them,2
1517203,126,3,386.0,4,1,4,414,9.0,Can't Lose Them,2
1517404,6,4,174.0,4,1,4,414,9.0,Can't Lose Them,2
1517416,425,4,348.0,2,1,4,214,7.0,Loyal,2
1519117,258,4,128.0,3,1,3,313,7.0,Loyal,2
1519174,401,3,159.0,2,1,4,214,7.0,Loyal,2
1519188,104,2,164.0,4,1,4,414,9.0,Can't Lose Them,2
1519200,16,7,393.9,4,1,4,414,9.0,Can't Lose Them,2
1519201,44,14,1033.0,4,2,4,424,10.0,Can't Lose Them,2
1519223,9,4,405.0,4,1,4,414,9.0,Can't Lose Them,2
1519248,44,4,134.0,4,1,4,414,9.0,Can't Lose Them,2
1519318,125,7,276.0,4,1,4,414,9.0,Can't Lose Them,2
1519332,69,3,152.0,4,1,4,414,9.0,Can't Lose Them,2
1519529,353,4,200.0,3,1,4,314,8.0,Champions,2
1519580,99,2,219.0,4,1,4,414,9.0,Can't Lose Them,2
1519923,13,13,545.0,4,2,4,424,10.0,Can't Lose Them,2
1520348,184,3,235.0,3,1,4,314,8.0,Champions,2
1520682,22,6,367.0,4,1,4,414,9.0,Can't Lose Them,2
1520842,74,2,157.0,4,1,4,414,9.0,Can't Lose Them,2
1521500,227,3,89.0,3,1,3,313,7.0,Loyal,2
1521621,134,2,174.0,4,1,4,414,9.0,Can't Lose Them,2
1521745,134,5,225.0,4,1,4,414,9.0,Can't Lose Them,2
1521814,473,3,281.0,2,1,4,214,7.0,Loyal,2
1523324,231,5,97.0,3,1,3,313,7.0,Loyal,2
1523367,139,3,107.0,4,1,3,413,8.0,Champions,2
1523368,37,5,231.0,4,1,4,414,9.0,Can't Lose Them,2
1523419,139,3,145.0,4,1,4,414,9.0,Can't Lose Them,2
1523545,61,2,161.0,4,1,4,414,9.0,Can't Lose Them,2
1525113,248,2,498.0,3,1,4,314,8.0,Champions,2
1525251,57,4,129.0,4,1,3,413,8.0,Champions,2
1525653,89,2,238.0,4,1,4,414,9.0,Can't Lose Them,2
1527233,81,4,49.0,4,1,2,412,7.0,Loyal,2
1527261,249,3,519.0,3,1,4,314,8.0,Champions,2
1527356,375,3,149.0,2,1,4,214,7.0,Loyal,2
1527454,96,6,524.0,4,1,4,414,9.0,Can't Lose Them,2
1527487,5,4,175.5,4,1,4,414,9.0,Can't Lose Them,2
1527570,165,3,203.0,4,1,4,414,9.0,Can't Lose Them,2
1527605,65,3,63.0,4,1,2,412,7.0,Loyal,2
1527633,303,5,127.0,3,1,3,313,7.0,Loyal,2
1527652,148,3,201.0,4,1,4,414,9.0,Can't Lose Them,2
1527709,220,3,246.0,3,1,4,314,8.0,Champions,2
1527805,206,3,76.0,3,1,3,313,7.0,Loyal,2
1527841,346,3,224.0,3,1,4,314,8.0,Champions,2
1528029,85,3,194.5,4,1,4,414,9.0,Can't Lose Them,2
1528082,210,16,868.0,3,2,4,324,9.0,Can't Lose Them,2
1528100,51,3,101.0,4,1,3,413,8.0,Champions,2
1528182,35,9,1309.45,4,1,4,414,9.0,Can't Lose Them,2
1528648,275,6,325.0,3,1,4,314,8.0,Champions,2
1529227,56,4,299.0,4,1,4,414,9.0,Can't Lose Them,2
1529496,31,7,604.0,4,1,4,414,9.0,Can't Lose Them,2
1529538,61,3,120.85,4,1,3,413,8.0,Champions,2
1529592,245,7,245.0,3,1,4,314,8.0,Champions,2
1529948,333,3,399.0,3,1,4,314,8.0,Champions,2
1530006,51,3,154.0,4,1,4,414,9.0,Can't Lose Them,2
1530135,105,5,331.0,4,1,4,414,9.0,Can't Lose Them,2
1530149,58,3,141.0,4,1,4,414,9.0,Can't Lose Them,2
1530306,182,4,256.0,3,1,4,314,8.0,Champions,2
1530586,39,8,534.0,4,1,4,414,9.0,Can't Lose Them,2
1531972,67,3,181.95,4,1,4,414,9.0,Can't Lose Them,2
1532078,139,3,149.0,4,1,4,414,9.0,Can't Lose Them,2
1532188,378,3,141.0,2,1,4,214,7.0,Loyal,2
1532196,437,4,127.0,2,1,3,213,6.0,Potential,2
1532242,346,3,195.0,3,1,4,314,8.0,Champions,2
1532257,213,8,572.0,3,1,4,314,8.0,Champions,2
1532266,164,6,224.0,4,1,4,414,9.0,Can't Lose Them,2
1532268,58,2,198.0,4,1,4,414,9.0,Can't Lose Them,2
1532310,175,4,239.95,4,1,4,414,9.0,Can't Lose Them,2
1532696,137,7,509.0,4,1,4,414,9.0,Can't Lose Them,2
1532791,342,3,249.0,3,1,4,314,8.0,Champions,2
1532880,288,3,256.0,3,1,4,314,8.0,Champions,2
1533352,98,9,795.0,4,1,4,414,9.0,Can't Lose Them,2
1533912,629,3,183.0,1,1,4,114,6.0,Potential,2
1534194,177,4,143.8,4,1,4,414,9.0,Can't Lose Them,2
1535122,356,4,333.0,2,1,4,214,7.0,Loyal,2
1535128,45,5,368.0,4,1,4,414,9.0,Can't Lose Them,2
1536274,25,10,697.0,4,1,4,414,9.0,Can't Lose Them,2
1536307,131,4,402.0,4,1,4,414,9.0,Can't Lose Them,2
1536388,156,4,288.0,4,1,4,414,9.0,Can't Lose Them,2
1536440,57,3,73.95,4,1,3,413,8.0,Champions,2
1536589,74,8,685.0,4,1,4,414,9.0,Can't Lose Them,2
1536781,285,3,93.0,3,1,3,313,7.0,Loyal,2
1536852,57,5,246.0,4,1,4,414,9.0,Can't Lose Them,2
1537249,286,5,333.0,3,1,4,314,8.0,Champions,2
1537349,468,3,187.0,2,1,4,214,7.0,Loyal,2
1538160,121,4,282.0,4,1,4,414,9.0,Can't Lose Them,2
1538172,15,7,247.0,4,1,4,414,9.0,Can't Lose Them,2
1538320,183,2,228.0,3,1,4,314,8.0,Champions,2
1538439,327,4,391.0,3,1,4,314,8.0,Champions,2
1538798,60,5,421.0,4,1,4,414,9.0,Can't Lose Them,2
1538971,140,3,1753.0,4,1,4,414,9.0,Can't Lose Them,2
1539136,153,3,617.9000000000001,4,1,4,414,9.0,Can't Lose Them,2
1540191,153,6,221.5,4,1,4,414,9.0,Can't Lose Them,2
1540194,208,3,368.0,3,1,4,314,8.0,Champions,2
1540360,67,9,354.84999999999997,4,1,4,414,9.0,Can't Lose Them,2
1540453,105,4,87.0,4,1,3,413,8.0,Champions,2
1540516,22,4,167.0,4,1,4,414,9.0,Can't Lose Them,2
1540526,164,4,176.0,4,1,4,414,9.0,Can't Lose Them,2
1540576,149,2,307.0,4,1,4,414,9.0,Can't Lose Them,2
1540643,9,10,697.0,4,1,4,414,9.0,Can't Lose Them,2
1540730,432,6,284.0,2,1,4,214,7.0,Loyal,2
1540844,344,3,110.0,3,1,3,313,7.0,Loyal,2
1540858,46,3,129.0,4,1,3,413,8.0,Champions,2
1540927,45,4,296.0,4,1,4,414,9.0,Can't Lose Them,2
1541030,142,4,94.0,4,1,3,413,8.0,Champions,2
1541091,232,5,597.0,3,1,4,314,8.0,Champions,2
1541144,191,4,94.9,3,1,3,313,7.0,Loyal,2
1541184,239,3,240.0,3,1,4,314,8.0,Champions,2
1541194,42,3,225.5,4,1,4,414,9.0,Can't Lose Them,2
1541437,178,3,697.0,4,1,4,414,9.0,Can't Lose Them,2
1541439,123,2,229.0,4,1,4,414,9.0,Can't Lose Them,2
1541494,144,2,208.0,4,1,4,414,9.0,Can't Lose Them,2
1541605,31,3,118.98000000000002,4,1,3,413,8.0,Champions,2
1541620,27,7,943.0,4,1,4,414,9.0,Can't Lose Them,2
1541654,46,2,298.0,4,1,4,414,9.0,Can't Lose Them,2
1541656,31,4,432.0,4,1,4,414,9.0,Can't Lose Them,2
1541668,98,3,247.0,4,1,4,414,9.0,Can't Lose Them,2
1541788,24,3,162.0,4,1,4,414,9.0,Can't Lose Them,2
1541831,119,2,220.0,4,1,4,414,9.0,Can't Lose Them,2
1541926,21,5,276.95,4,1,4,414,9.0,Can't Lose Them,2
1542205,36,9,860.9,4,1,4,414,9.0,Can't Lose Them,2
1542256,270,3,87.0,3,1,3,313,7.0,Loyal,2
1543319,80,4,80.5,4,1,3,413,8.0,Champions,2
1543568,49,3,202.0,4,1,4,414,9.0,Can't Lose Them,2
1543746,124,4,228.0,4,1,4,414,9.0,Can't Lose Them,2
1543778,27,3,267.95,4,1,4,414,9.0,Can't Lose Them,2
1543934,5,5,309.0,4,1,4,414,9.0,Can't Lose Them,2
1543935,61,4,196.0,4,1,4,414,9.0,Can't Lose Them,2
1544151,143,3,108.0,4,1,3,413,8.0,Champions,2
1544192,493,5,459.0,2,1,4,214,7.0,Loyal,2
1544193,182,4,208.0,3,1,4,314,8.0,Champions,2
1544260,176,4,252.0,4,1,4,414,9.0,Can't Lose Them,2
1545149,98,3,123.0,4,1,3,413,8.0,Champions,2
1545196,155,6,449.0,4,1,4,414,9.0,Can't Lose Them,2
1545278,261,3,133.0,3,1,4,314,8.0,Champions,2
1545576,164,6,820.0,4,1,4,414,9.0,Can't Lose Them,2
1545613,57,3,213.0,4,1,4,414,9.0,Can't Lose Them,2
1545811,220,6,516.0,3,1,4,314,8.0,Champions,2
1545937,243,5,137.0,3,1,4,314,8.0,Champions,2
1546343,134,4,148.0,4,1,4,414,9.0,Can't Lose Them,2
1546595,348,3,239.0,3,1,4,314,8.0,Champions,2
1547926,130,3,217.0,4,1,4,414,9.0,Can't Lose Them,2
1548205,38,3,214.0,4,1,4,414,9.0,Can't Lose Them,2
1548453,68,3,164.0,4,1,4,414,9.0,Can't Lose Them,2
1549030,123,3,175.0,4,1,4,414,9.0,Can't Lose Them,2
1549702,91,5,87.25,4,1,3,413,8.0,Champions,2
1550025,311,4,378.0,3,1,4,314,8.0,Champions,2
1550131,228,4,227.0,3,1,4,314,8.0,Champions,2
1550399,275,3,312.0,3,1,4,314,8.0,Champions,2
1551744,502,3,223.0,2,1,4,214,7.0,Loyal,2
1551794,164,4,396.0,4,1,4,414,9.0,Can't Lose Them,2
1552043,15,6,449.0,4,1,4,414,9.0,Can't Lose Them,2
1552060,96,2,131.0,4,1,4,414,9.0,Can't Lose Them,2
1552079,217,7,438.0,3,1,4,314,8.0,Champions,2
1552163,582,3,833.0,1,1,4,114,6.0,Potential,2
1552193,170,2,237.0,4,1,4,414,9.0,Can't Lose Them,2
1552229,38,2,226.0,4,1,4,414,9.0,Can't Lose Them,2
1552351,141,3,153.0,4,1,4,414,9.0,Can't Lose Them,2
1552409,329,5,408.0,3,1,4,314,8.0,Champions,2
1552473,40,7,239.0,4,1,4,414,9.0,Can't Lose Them,2
1552502,147,6,195.6,4,1,4,414,9.0,Can't Lose Them,2
1552554,150,3,230.0,4,1,4,414,9.0,Can't Lose Them,2
1552574,139,3,324.0,4,1,4,414,9.0,Can't Lose Them,2
1552583,366,4,450.0,2,1,4,214,7.0,Loyal,2
1552731,167,3,304.0,4,1,4,414,9.0,Can't Lose Them,2
1552822,384,3,176.0,2,1,4,214,7.0,Loyal,2
1552865,7,41,1939.0,4,4,4,444,12.0,Can't Lose Them,2
1552895,100,14,415.5,4,2,4,424,10.0,Can't Lose Them,2
1552897,499,3,261.9,2,1,4,214,7.0,Loyal,2
1552973,13,4,109.5,4,1,3,413,8.0,Champions,2
1553011,360,7,478.0,2,1,4,214,7.0,Loyal,2
1553083,31,3,128.0,4,1,3,413,8.0,Champions,2
1553186,61,3,503.95,4,1,4,414,9.0,Can't Lose Them,2
1554063,200,4,414.0,3,1,4,314,8.0,Champions,2
1554213,218,4,194.0,3,1,4,314,8.0,Champions,2
1554391,185,5,330.0,3,1,4,314,8.0,Champions,2
1554622,46,3,95.5,4,1,3,413,8.0,Champions,2
1554864,4,5,279.95,4,1,4,414,9.0,Can't Lose Them,2
1555232,73,2,328.0,4,1,4,414,9.0,Can't Lose Them,2
1556245,168,3,145.0,4,1,4,414,9.0,Can't Lose Them,2
1556348,114,4,193.0,4,1,4,414,9.0,Can't Lose Them,2
1556355,184,3,202.0,3,1,4,314,8.0,Champions,2
1556387,78,3,195.0,4,1,4,414,9.0,Can't Lose Them,2
1556400,128,4,173.89999999999998,4,1,4,414,9.0,Can't Lose Them,2
1556412,244,4,164.0,3,1,4,314,8.0,Champions,2
1556799,103,6,239.7,4,1,4,414,9.0,Can't Lose Them,2
1558802,123,4,377.0,4,1,4,414,9.0,Can't Lose Them,2
1559039,181,4,167.0,3,1,4,314,8.0,Champions,2
1560489,414,3,349.0,2,1,4,214,7.0,Loyal,2
1560532,12,8,786.0,4,1,4,414,9.0,Can't Lose Them,2
1560553,24,4,427.0,4,1,4,414,9.0,Can't Lose Them,2
1560693,423,3,98.99,2,1,3,213,6.0,Potential,2
1560735,258,3,179.0,3,1,4,314,8.0,Champions,2
1560793,5,5,100.0,4,1,3,413,8.0,Champions,2
1560946,36,7,327.0,4,1,4,414,9.0,Can't Lose Them,2
1561736,128,4,66.99,4,1,3,413,8.0,Champions,2
1561969,362,5,192.0,2,1,4,214,7.0,Loyal,2
1562803,380,4,101.0,2,1,3,213,6.0,Potential,2
1562973,59,7,139.0,4,1,4,414,9.0,Can't Lose Them,2
1563040,174,4,223.5,4,1,4,414,9.0,Can't Lose Them,2
1563355,144,3,229.0,4,1,4,414,9.0,Can't Lose Them,2
1563519,561,3,146.0,1,1,4,114,6.0,Potential,2
1565036,127,3,41.0,4,1,2,412,7.0,Loyal,2
1565498,1,7,1225.0,4,1,4,414,9.0,Can't Lose Them,2
1565758,141,2,316.0,4,1,4,414,9.0,Can't Lose Them,2
1565895,130,2,158.0,4,1,4,414,9.0,Can't Lose Them,2
1566644,59,3,255.0,4,1,4,414,9.0,Can't Lose Them,2
1567308,24,5,286.95,4,1,4,414,9.0,Can't Lose Them,2
1567480,203,10,410.0,3,1,4,314,8.0,Champions,2
1568959,43,4,92.0,4,1,3,413,8.0,Champions,2
1569007,9,6,933.98,4,1,4,414,9.0,Can't Lose Them,2
1569094,56,8,237.0,4,1,4,414,9.0,Can't Lose Them,2
1569115,13,10,464.0,4,1,4,414,9.0,Can't Lose Them,2
1569245,415,4,456.0,2,1,4,214,7.0,Loyal,2
1569749,379,5,216.0,2,1,4,214,7.0,Loyal,2
1570092,22,4,179.0,4,1,4,414,9.0,Can't Lose Them,2
1570155,321,4,130.5,3,1,4,314,8.0,Champions,2
1570312,371,5,195.5,2,1,4,214,7.0,Loyal,2
1570383,183,3,42.0,3,1,2,312,6.0,Potential,2
1570415,67,5,131.95,4,1,4,414,9.0,Can't Lose Them,2
